Id,Probability
51413,0.060291126
51414,0.013047545
51415,0.010907871
51416,0.092595248
51417,0.005310712
51418,0.169904014
51419,0.190559414
51420,0.091982513
51421,0.099264344
51422,0.015935927
51423,0.019662936
51424,0.090254444
51425,0.030904339
51426,0.022304912
51427,0.063719277
51428,0.017347319
51429,0.005892634
51430,0.02949359
51431,0.022998647
51432,0.036768003
51433,0.064150909
51434,0.007397452
51435,0.080809415
51436,0.009139379
51437,0.013759846
51438,0.421238833
51439,0.00982425
51440,0.023833873
51441,0.006128807
51442,0.074721925
51443,0.092611386
51444,0.039483235
51445,0.003859653
51446,0.013512085
51447,0.066102207
51448,0.010401707
51449,0.031945451
51450,0.004958398
51451,0.012985324
51452,0.048488187
51453,0.022364212
51454,0.044600594
51455,0.48590557
51456,0.031320005
51457,0.025358588
51458,0.009447983
51459,0.11144787
51460,0.01217755
51461,0.019781035
51462,0.13766817
51463,0.058749985
51464,0.036152507
51465,0.001588807
51466,0.033220971
51467,0.004151684
51468,0.021092408
51469,0.025543838
51470,0.250526417
51471,0.038887118
51472,0.000270169
51473,0.004587935
51474,0.105912633
51475,0.162606385
51476,0.05949606
51477,0.023542325
51478,0.07301256
51479,0.009798143
51480,0.117644037
51481,0.015103578
51482,0.037199082
51483,0.011291214
51484,0.177361558
51485,0.021947072
51486,0.105159728
51487,0.006878231
51488,0.005011439
51489,0.055807666
51490,0.276837288
51491,0.022248845
51492,0.58132605
51493,0.015978365
51494,0.004937617
51495,0.018733804
51496,0.097885914
51497,0.008166699
51498,0.043188353
51499,0.010721473
51500,0.4464479
51501,0.143055356
51502,0.014236754
51503,0.064365442
51504,0.024828997
51505,0.015701962
51506,0.478159035
51507,0.053037649
51508,0.022980067
51509,0.256228247
51510,0.011209598
51511,0.027162794
51512,0.005583429
51513,0.018599135
51514,0.022617477
51515,0.017030435
51516,0.010841032
51517,0.019313747
51518,0.504061283
51519,0.01124102
51520,0.075018355
51521,0.100762126
51522,0.02296652
51523,0.089389844
51524,0.048343963
51525,0.016648354
51526,0.091894098
51527,0.010679425
51528,0.007850536
51529,0.039501588
51530,0.5022159
51531,0.013288522
51532,0.010689943
51533,0.063417069
51534,0.078501163
51535,0.056605244
51536,0.024740731
51537,0.079651846
51538,0.048386304
51539,0.084843628
51540,0.388421
51541,0.013467421
51542,0.019615494
51543,0.004196703
51544,0.022419785
51545,0.02012935
51546,0.008499061
51547,0.040640962
51548,0.017165034
51549,0.066519172
51550,0.011936651
51551,0.081626636
51552,0.020601985
51553,0.136027035
51554,0.326231079
51555,0.048605257
51556,0.013513214
51557,0.016772344
51558,0.004152857
51559,0.011384704
51560,0.046581434
51561,0.070353302
51562,0.02321253
51563,0.067050656
51564,0.020385998
51565,0.008731241
51566,0.198946427
51567,0.011931783
51568,0.078065283
51569,0.03477404
51570,0.019343372
51571,0.176587577
51572,0.006694799
51573,0.007050425
51574,0.079763862
51575,0.035917816
51576,0.016048411
51577,0.008105921
51578,0.037527821
51579,0.028482821
51580,0.022659832
51581,0.141162843
51582,0.026423155
51583,0.003528655
51584,0.005586435
51585,0.024544154
51586,0.020728846
51587,0.013742185
51588,0.025538363
51589,0.005561857
51590,0.014978307
51591,0.020476189
51592,0.004015498
51593,0.061794197
51594,0.005375692
51595,0.345668505
51596,0.231253057
51597,0.007932683
51598,0.023571176
51599,0.002389445
51600,0.079493106
51601,0.012726128
51602,0.088031992
51603,0.027044112
51604,0.003285773
51605,0.063566323
51606,0.006386644
51607,0.010585894
51608,0.001713183
51609,0.013297511
51610,0.016209443
51611,0.011919149
51612,0.050918015
51613,0.405043562
51614,0.013286736
51615,0.02088079
51616,0.014605678
51617,0.054293338
51618,0.12340083
51619,0.000640905
51620,0.02373664
51621,0.027353703
51622,0.04962553
51623,0.035586174
51624,0.013062238
51625,0.027020073
51626,0.074629138
51627,0.016785712
51628,0.086108581
51629,0.044704233
51630,0.032939579
51631,0.007699242
51632,0.021114851
51633,0.169834982
51634,0.004562702
51635,0.034390372
51636,0.028737363
51637,0.023038855
51638,0.008592408
51639,0.02888172
51640,0.00765861
51641,0.024453784
51642,0.019244546
51643,0.011731793
51644,0.093604593
51645,0.275611038
51646,0.022263422
51647,0.096352625
51648,0.356431439
51649,0.037477363
51650,0.030394613
51651,0.371942531
51652,0.015816549
51653,0.016507268
51654,0.00814374
51655,0.036029319
51656,0.01681978
51657,0.356642645
51658,0.17532677
51659,0.040562729
51660,0.01538021
51661,0.008467478
51662,0.007122781
51663,0.018400286
51664,0.10007241
51665,0.070496767
51666,0.163877356
51667,0.00217937
51668,0.017679522
51669,0.285383212
51670,0.341185349
51671,0.016625862
51672,0.020361148
51673,0.05409579
51674,0.042309089
51675,0.033786367
51676,0.015861686
51677,0.05041835
51678,0.066815102
51679,0.049212172
51680,0.008049844
51681,0.248442255
51682,0.112614912
51683,0.00439121
51684,0.6344452
51685,0.018790514
51686,0.030345484
51687,0.121937505
51688,0.151874056
51689,0.101714213
51690,0.035769725
51691,0.008613596
51692,0.006799421
51693,0.006938466
51694,0.055779616
51695,0.01594916
51696,0.013438921
51697,0.118727379
51698,0.01693033
51699,0.009589257
51700,0.004385461
51701,0.010646998
51702,0.003859653
51703,0.004649413
51704,0.025733047
51705,0.014199597
51706,0.017159317
51707,0.071487524
51708,0.00517755
51709,0.01083628
51710,0.133958405
51711,0.014662823
51712,0.0241754
51713,0.082835886
51714,0.003523695
51715,0.04980347
51716,0.010501552
51717,0.070537284
51718,0.012952396
51719,0.006957556
51720,0.004597042
51721,0.076879905
51722,0.056859791
51723,0.045235149
51724,0.38084302
51725,0.01056792
51726,0.267729439
51727,0.048419585
51728,0.264221091
51729,0.022857326
51730,0.012850143
51731,0.002285405
51732,0.062896534
51733,0.080696568
51734,0.250433964
51735,0.036444541
51736,0.112957543
51737,0.038968179
51738,0.293968597
51739,0.013298521
51740,0.098813121
51741,0.010316956
51742,0.003500495
51743,0.081879494
51744,0.205783761
51745,0.096564208
51746,0.032652255
51747,0.088271907
51748,0.078719192
51749,0.195178951
51750,0.000584156
51751,0.146467906
51752,0.183682735
51753,0.024753541
51754,0.536648004
51755,0.074084079
51756,0.274140476
51757,0.150042783
51758,0.018153399
51759,0.028267565
51760,0.198432749
51761,0.003561719
51762,0.271076663
51763,0.066975138
51764,0.146184503
51765,0.03672126
51766,0.139996669
51767,0.0259386
51768,0.060210893
51769,0.03758501
51770,0.013702488
51771,0.019196026
51772,0.020680621
51773,0.018788065
51774,0.206161719
51775,0.01720332
51776,0.005317626
51777,0.071325776
51778,0.050406495
51779,0.008581805
51780,0.024037951
51781,0.010021933
51782,0.112278908
51783,0.032858481
51784,0.106340238
51785,0.010758046
51786,0.01555038
51787,0.018192311
51788,0.032666612
51789,0.579667531
51790,0.016142379
51791,0.027535785
51792,0.011870693
51793,0.033320985
51794,0.070717575
51795,0.06863667
51796,0.004838075
51797,0.008312583
51798,0.011302857
51799,0.021508377
51800,0.006486791
51801,0.013583075
51802,0.073849237
51803,0.022107163
51804,0.142976388
51805,0.405474212
51806,0.080095657
51807,0.007546963
51808,0.015659841
51809,0.037782104
51810,0.036711471
51811,0.06722003
51812,0.08276975
51813,0.003617035
51814,0.108547462
51815,0.037785794
51816,0.032304113
51817,0.004265134
51818,0.061502351
51819,0.007114001
51820,0.039412636
51821,0.307154419
51822,0.017490011
51823,0.057761587
51824,0.032179502
51825,0.009094009
51826,0.028088564
51827,0.021365347
51828,0.028542485
51829,0.078491688
51830,0.017430062
51831,0.185497069
51832,0.003927463
51833,0.012391414
51834,0.007335725
51835,0.032838046
51836,0.019762788
51837,0.263416552
51838,0.045416105
51839,0.043848495
51840,0.038592853
51841,0.053164544
51842,0.020127924
51843,0.072185662
51844,0.010610832
51845,0.012926674
51846,0.015688309
51847,0.029443154
51848,0.019847473
51849,0.467200158
51850,0.166730348
51851,0.049908881
51852,0.020809228
51853,0.017989109
51854,0.023552629
51855,0.020587463
51856,0.135587471
51857,0.027066287
51858,0.014852296
51859,0.09456878
51860,0.003526407
51861,0.020994032
51862,0.052579543
51863,0.11480926
51864,0.03008573
51865,0.008177244
51866,0.029922945
51867,0.01684215
51868,0.006583519
51869,0.031426563
51870,0.057564069
51871,0.064920906
51872,0.015871866
51873,0.111884863
51874,0.082978522
51875,0.0205539
51876,0.012456719
51877,0.011545502
51878,0.016254351
51879,0.014969563
51880,0.034025769
51881,0.160027756
51882,0.067989204
51883,0.164187218
51884,0.006116615
51885,0.047693379
51886,0.123580089
51887,0.076363267
51888,0.00812105
51889,0.040301505
51890,0.010627938
51891,0.003429304
51892,0.056357187
51893,0.021188884
51894,0.013185741
51895,0.013591096
51896,0.076044181
51897,0.010302666
51898,0.013721502
51899,0.076603678
51900,0.018286096
51901,0.023905692
51902,0.087062919
51903,0.014761935
51904,0.018229953
51905,0.007089572
51906,0.097455745
51907,0.006836219
51908,0.116526199
51909,0.004649413
51910,0.01366434
51911,0.01235086
51912,0.0052017
51913,0.130363969
51914,0.080928167
51915,0.040643207
51916,0.005453361
51917,0.011939929
51918,0.028120072
51919,0.006738853
51920,0.046014069
51921,0.056963143
51922,0.024478859
51923,0.004454451
51924,0.015223934
51925,0.174749381
51926,0.179545913
51927,0.01887124
51928,0.054604566
51929,0.024345242
51930,0.028738907
51931,0.03876151
51932,0.004868841
51933,0.018839313
51934,0.566065226
51935,0.012326265
51936,0.008175135
51937,0.025847708
51938,0.044945827
51939,0.084817626
51940,0.084364497
51941,0.050209099
51942,0.199546851
51943,0.02171591
51944,0.024053793
51945,0.050000536
51946,0.116266458
51947,0.042920185
51948,0.002800334
51949,0.015429294
51950,0.00812571
51951,0.112018904
51952,0.026917118
51953,0.262104419
51954,0.122564651
51955,0.159776143
51956,0.011487181
51957,0.003321078
51958,0.021324092
51959,0.107706218
51960,0.035120352
51961,0.015776508
51962,0.016708298
51963,0.006724714
51964,0.01024625
51965,0.10748107
51966,0.025316729
51967,0.173284622
51968,0.008388503
51969,0.229826646
51970,0.275508522
51971,0.463869638
51972,0.012947749
51973,0.007085123
51974,0.03838984
51975,0.009521239
51976,0.04948116
51977,0.013398453
51978,0.035702412
51979,0.097305464
51980,0.017526561
51981,0.020436291
51982,0.016016105
51983,0.01996822
51984,0.003639131
51985,0.010630526
51986,0.131991667
51987,0.007314136
51988,0.107119226
51989,0.0167303
51990,0.02955283
51991,0.027193784
51992,0.066485686
51993,0.039830738
51994,0.009650735
51995,0.012678477
51996,0.144616279
51997,0.014089934
51998,0.043831119
51999,0.019060328
52000,0.086256581
52001,0.0086648
52002,0.018583855
52003,0.007143043
52004,0.014016237
52005,0.43643033
52006,0.0042411
52007,0.081148682
52008,0.020000584
52009,0.005423915
52010,0.017249121
52011,0.030446619
52012,0.025208326
52013,0.06504479
52014,0.009419713
52015,0.011455106
52016,0.18055176
52017,0.494370353
52018,0.049865443
52019,0.022467091
52020,0.013757515
52021,0.008050969
52022,0.106740615
52023,0.030487685
52024,0.01243632
52025,0.00291862
52026,0.013003899
52027,0.04408629
52028,0.009658239
52029,0.057016874
52030,0.00495304
52031,0.312552795
52032,0.016551425
52033,0.019416724
52034,0.085548289
52035,0.018098179
52036,0.016423605
52037,0.018150577
52038,0.075624835
52039,0.508831024
52040,0.002145118
52041,0.027407842
52042,0.136528823
52043,0.009944098
52044,0.015174521
52045,0.06565475
52046,0.162357378
52047,0.077316365
52048,0.056596917
52049,0.029058072
52050,0.0255935
52051,0.005585776
52052,0.123590866
52053,0.014061891
52054,0.289876287
52055,0.020133017
52056,0.049858624
52057,0.024701813
52058,0.048530297
52059,0.011961828
52060,0.009768834
52061,0.069674424
52062,0.076294936
52063,0.029222522
52064,0.029050848
52065,0.03656586
52066,0.109921729
52067,0.026583688
52068,0.618664925
52069,0.057820784
52070,0.062457232
52071,0.007816779
52072,0.002603418
52073,0.034344887
52074,0.03367752
52075,0.004652792
52076,0.024284989
52077,0.011803758
52078,0.246124289
52079,0.003936547
52080,0.466595735
52081,0.018109926
52082,0.055186726
52083,0.00150129
52084,0.011568947
52085,0.415283692
52086,0.07465814
52087,0.086804872
52088,0.030883808
52089,0.002987839
52090,0.061597248
52091,0.596409778
52092,0.010565086
52093,0.048995177
52094,0.058781059
52095,0.086013485
52096,0.152073592
52097,0.005793273
52098,0.007193009
52099,0.007129215
52100,0.041825527
52101,0.0117298
52102,0.021293012
52103,0.020065265
52104,0.026497784
52105,0.082209666
52106,0.031647464
52107,0.040694727
52108,0.233245477
52109,0.030805418
52110,0.014984278
52111,0.285982835
52112,0.024565035
52113,0.141416802
52114,0.583049503
52115,0.0095616
52116,0.018756493
52117,0.046155448
52118,0.028575968
52119,0.008396499
52120,0.140918575
52121,0.011414849
52122,0.028348196
52123,0.00998431
52124,0.011582663
52125,0.010075484
52126,0.021870164
52127,0.01222209
52128,0.039734616
52129,0.012810882
52130,0.043995586
52131,0.061745081
52132,0.120442297
52133,0.482974008
52134,0.00766093
52135,0.069704664
52136,0.002168366
52137,0.079264235
52138,0.079318681
52139,0.135835107
52140,0.018564715
52141,0.162751763
52142,0.535174441
52143,0.189794182
52144,0.230215428
52145,0.045201218
52146,0.721001442
52147,0.010694424
52148,0.007152081
52149,0.017911584
52150,0.059013225
52151,0.007311899
52152,0.000759093
52153,0.04690381
52154,0.039388608
52155,0.07139111
52156,0.027209615
52157,0.07849943
52158,0.013304279
52159,0.040784696
52160,0.112238497
52161,0.015832097
52162,0.022756484
52163,0.053337164
52164,0.013471186
52165,0.008721494
52166,0.006105977
52167,0.051978153
52168,0.116857709
52169,0.316920472
52170,0.013045524
52171,0.056938556
52172,0.232825568
52173,0.007200001
52174,0.072262279
52175,0.023578678
52176,0.040589979
52177,0.046457061
52178,0.042688111
52179,0.017764698
52180,0.01877423
52181,0.073149444
52182,0.171265981
52183,0.011815582
52184,0.019893608
52185,0.010238237
52186,0.100673068
52187,0.030300522
52188,0.026331868
52189,0.002987289
52190,0.002987839
52191,0.03081766
52192,0.00944059
52193,0.009033077
52194,0.481657286
52195,0.005819048
52196,0.053852384
52197,0.092809705
52198,0.048599818
52199,0.009757902
52200,0.135435001
52201,0.016613724
52202,0.022263661
52203,0.006060034
52204,0.117495811
52205,0.02120647
52206,0.102712035
52207,0.026186007
52208,0.009166644
52209,0.007085992
52210,0.010995594
52211,0.043513474
52212,0.039996489
52213,0.029131477
52214,0.451842758
52215,0.152701838
52216,0.014205682
52217,0.089983968
52218,0.018895459
52219,0.0191474
52220,0.037392827
52221,0.009586603
52222,0.01494696
52223,0.235836374
52224,0.058582305
52225,0.005590218
52226,0.024484474
52227,0.009078522
52228,0.113044528
52229,0.070875425
52230,0.034425483
52231,0.054192998
52232,0.042676429
52233,0.071803212
52234,0.245114125
52235,0.380177807
52236,0.18948866
52237,0.073331893
52238,0.002673932
52239,0.016021486
52240,0.00885596
52241,0.059098253
52242,0.01296601
52243,0.045461439
52244,0.627773238
52245,0.017197399
52246,0.018098253
52247,0.002673932
52248,0.03731291
52249,0.078504811
52250,0.085561115
52251,0.018037624
52252,0.157460507
52253,0.011912395
52254,0.060783411
52255,0.006473817
52256,0.04627318
52257,0.017862287
52258,0.03313673
52259,0.091444327
52260,0.085410344
52261,0.304056696
52262,0.014371132
52263,0.01556507
52264,0.096957989
52265,0.013023978
52266,0.016473941
52267,0.007867777
52268,0.128482521
52269,0.014694021
52270,0.678104246
52271,0.012230253
52272,0.022901938
52273,0.026925991
52274,0.010515553
52275,0.094763354
52276,0.068959518
52277,0.072709271
52278,0.023339286
52279,0.04160964
52280,0.032123362
52281,0.052026093
52282,0.012997278
52283,0.039612477
52284,0.02603046
52285,0.014472951
52286,0.033270639
52287,0.014539096
52288,0.00572484
52289,0.015866276
52290,0.18882185
52291,0.015982641
52292,0.060254979
52293,0.259079879
52294,0.037157685
52295,0.02447045
52296,0.315920399
52297,0.008643245
52298,0.012586183
52299,0.059317683
52300,0.022810158
52301,0.014957437
52302,0.061493237
52303,0.015448546
52304,0.157740427
52305,0.007351666
52306,0.007028317
52307,0.132620814
52308,0.025078116
52309,0.025232477
52310,0.164149472
52311,0.00989692
52312,0.016137175
52313,0.011073007
52314,0.023485491
52315,0.389179389
52316,0.024552935
52317,0.026451933
52318,0.018142325
52319,0.011799502
52320,0.030214081
52321,0.00865142
52322,0.40049915
52323,0.274390278
52324,0.0139311
52325,0.075975561
52326,0.244034539
52327,0.014834649
52328,0.005976774
52329,0.028495971
52330,0.058833845
52331,0.01038411
52332,0.027834786
52333,0.0182268
52334,0.011765991
52335,0.003052352
52336,0.093540929
52337,0.00890136
52338,0.059238614
52339,0.066336386
52340,0.004802286
52341,0.117659397
52342,0.007280196
52343,0.25532253
52344,0.039851568
52345,0.017659105
52346,0.012734013
52347,0.047116087
52348,0.002554995
52349,0.010940767
52350,0.031854049
52351,0.030268812
52352,0.329764
52353,0.022036481
52354,0.014778246
52355,0.004568204
52356,0.038418022
52357,0.195203577
52358,0.038231061
52359,0.027738728
52360,0.017752686
52361,0.09372884
52362,0.007321697
52363,0.004199534
52364,0.021630895
52365,0.002389309
52366,0.018190977
52367,0.01093914
52368,0.054040926
52369,0.02034846
52370,0.350887914
52371,0.034508769
52372,0.034172992
52373,0.012920132
52374,0.288258278
52375,0.032596715
52376,0.007354094
52377,0.023941556
52378,0.004339894
52379,0.013551743
52380,0.106726922
52381,0.200175201
52382,0.242210133
52383,0.00987586
52384,0.1047069
52385,0.08368188
52386,0.066669269
52387,0.146862052
52388,0.72803284
52389,0.023586722
52390,0.018652931
52391,0.030721005
52392,0.004866026
52393,0.023420484
52394,0.035885428
52395,0.014737524
52396,0.435326982
52397,0.010729568
52398,0.164633996
52399,0.081086706
52400,0.010707812
52401,0.076504466
52402,0.017374084
52403,0.040159076
52404,0.150645708
52405,0.107086156
52406,0.052535219
52407,0.036010832
52408,0.019262064
52409,0.025240413
52410,0.188711848
52411,0.048232189
52412,0.020313104
52413,0.010313385
52414,0.01384221
52415,0.027725695
52416,0.028015461
52417,0.416857861
52418,0.024720729
52419,0.05818363
52420,0.010885309
52421,0.027420006
52422,0.065580858
52423,0.011043786
52424,0.005965745
52425,0.036064668
52426,0.010917951
52427,0.010920936
52428,0.14111904
52429,0.319660477
52430,0.006499672
52431,0.035102387
52432,0.033085477
52433,0.0225939
52434,0.01153228
52435,0.015357578
52436,0.003962297
52437,0.004324843
52438,0.015691698
52439,0.080620111
52440,0.010332342
52441,0.021472644
52442,0.108382685
52443,0.063890433
52444,0.004356209
52445,0.028605625
52446,0.041999882
52447,0.175593836
52448,0.024149899
52449,0.069466199
52450,0.016718616
52451,0.042458343
52452,0.010758222
52453,0.011428772
52454,0.009940247
52455,0.00762199
52456,0.023878266
52457,0.081534451
52458,0.058953804
52459,0.025652723
52460,0.073471206
52461,0.051435112
52462,0.126542566
52463,0.128429666
52464,0.033426323
52465,0.003099136
52466,0.054352953
52467,0.08571775
52468,0.016866472
52469,0.052017017
52470,0.074546167
52471,0.02944408
52472,0.057897678
52473,0.014720243
52474,0.016818398
52475,0.185015388
52476,0.010403688
52477,0.013528104
52478,0.019729382
52479,0.04452463
52480,0.059524671
52481,0.058559017
52482,0.012010194
52483,0.006003268
52484,0.027637401
52485,0.642807449
52486,0.039387663
52487,0.496746067
52488,0.173842757
52489,0.040842773
52490,0.017946782
52491,0.019876651
52492,0.025564415
52493,0.021194672
52494,0.007577779
52495,0.004745279
52496,0.070666196
52497,0.033370145
52498,0.399378701
52499,0.049692463
52500,0.010485019
52501,0.077656977
52502,0.024758852
52503,0.056155522
52504,0.00105705
52505,0.033798761
52506,0.004344422
52507,0.011043016
52508,0.015353484
52509,0.465419718
52510,0.016007074
52511,0.307578397
52512,0.024809153
52513,0.043191514
52514,0.058453967
52515,0.018641193
52516,0.008876941
52517,0.013605395
52518,0.020918127
52519,0.052468847
52520,0.00515943
52521,0.024056132
52522,0.005967698
52523,0.013466073
52524,0.009223802
52525,0.013102191
52526,0.009199365
52527,0.171080145
52528,0.030235262
52529,0.279352904
52530,0.076042399
52531,0.013616815
52532,0.063946776
52533,0.014361707
52534,0.049209433
52535,0.010880828
52536,0.026131819
52537,0.012349497
52538,0.007600069
52539,0.041898602
52540,0.013138793
52541,0.008391964
52542,0.126105251
52543,0.066865051
52544,0.02131323
52545,0.01257225
52546,0.062608675
52547,0.024237707
52548,0.035498006
52549,0.037654693
52550,0.01047423
52551,0.008936791
52552,0.138519636
52553,0.009866941
52554,0.453297271
52555,0.009395922
52556,0.075815509
52557,0.130364424
52558,0.031157382
52559,0.01441573
52560,0.016200511
52561,0.082236648
52562,0.009686463
52563,0.004732846
52564,0.031085283
52565,0.01458821
52566,0.211038254
52567,0.021507279
52568,0.289187298
52569,0.000702344
52570,0.030229274
52571,0.370382656
52572,0.01329063
52573,0.004340346
52574,0.008953788
52575,0.009341016
52576,0.047661555
52577,0.024034736
52578,0.477342654
52579,0.011165945
52580,0.027991639
52581,0.005907241
52582,0.011623519
52583,0.004699375
52584,0.012423175
52585,0.037237122
52586,0.025282752
52587,0.007155029
52588,0.007074963
52589,0.048060599
52590,0.180610028
52591,0.097498737
52592,0.069523986
52593,0.01100683
52594,0.107401104
52595,0.10057942
52596,0.021186383
52597,0.015895572
52598,0.150944955
52599,0.023990866
52600,0.016394843
52601,0.096455649
52602,0.006489597
52603,0.069738841
52604,0.038526521
52605,0.010310785
52606,0.029588767
52607,0.240755257
52608,0.01562619
52609,0.365777874
52610,0.551989338
52611,0.017614314
52612,0.007069597
52613,0.106857216
52614,0.024103551
52615,0.081798475
52616,0.196535799
52617,0.116352944
52618,0.4102187
52619,0.067976906
52620,0.007576798
52621,0.007335215
52622,0.008419877
52623,0.007679729
52624,0.008599377
52625,0.02663244
52626,0.068331366
52627,0.317389359
52628,0.045527596
52629,0.037421323
52630,0.162212416
52631,0.041495571
52632,0.002771035
52633,0.015599773
52634,0.088399685
52635,0.19483587
52636,0.505274488
52637,0.009361263
52638,0.019005141
52639,0.044784712
52640,0.004455065
52641,0.003935318
52642,0.044391818
52643,0.069485989
52644,0.095398149
52645,0.00630494
52646,0.128107667
52647,0.009744257
52648,0.123085832
52649,0.023546893
52650,0.027252474
52651,0.097799038
52652,0.023458784
52653,0.034875469
52654,0.090566172
52655,0.019231626
52656,0.02389034
52657,0.006650197
52658,0.012400898
52659,0.017794516
52660,0.025226636
52661,0.005112865
52662,0.007947884
52663,0.008120495
52664,0.008546982
52665,0.012783162
52666,0.131542928
52667,0.004084879
52668,0.159935989
52669,0.008725203
52670,0.083122829
52671,0.008137555
52672,0.013589574
52673,0.010700554
52674,0.192112721
52675,0.010361528
52676,0.022917768
52677,0.044681575
52678,0.022185683
52679,0.27664556
52680,0.126913147
52681,0.003441721
52682,0.097597276
52683,0.327829067
52684,0.011771102
52685,0.308309307
52686,0.020297004
52687,0.069167001
52688,0.015597345
52689,0.019959133
52690,0.04138202
52691,0.030197706
52692,0.027417307
52693,0.057857941
52694,0.028955961
52695,0.00859042
52696,0.020966491
52697,0.135259103
52698,0.00657619
52699,0.036545908
52700,0.016233158
52701,0.00633664
52702,0.009776603
52703,0.163438379
52704,0.250578945
52705,0.391116869
52706,0.241352973
52707,0.044788948
52708,0.016262369
52709,0.128393507
52710,0.012582122
52711,0.052485312
52712,0.086673088
52713,0.01049202
52714,0.014365672
52715,0.043182496
52716,0.019075516
52717,0.030097948
52718,0.00251374
52719,0.003585532
52720,0.004252168
52721,0.018141293
52722,0.005461223
52723,0.034759416
52724,0.141808965
52725,0.037285496
52726,0.002005239
52727,0.16929065
52728,0.111774368
52729,0.019489855
52730,0.017937834
52731,0.486347541
52732,0.024390731
52733,0.045218921
52734,0.013233553
52735,0.097729487
52736,0.224166441
52737,0.003177004
52738,0.013880279
52739,0.030172872
52740,0.021236513
52741,0.153928314
52742,0.303672594
52743,0.004863897
52744,0.189137849
52745,0.016234926
52746,0.024821536
52747,0.144614264
52748,0.078187656
52749,0.008499673
52750,0.01420895
52751,0.068203173
52752,0.093983664
52753,0.017560679
52754,0.10301585
52755,0.115108714
52756,0.014986907
52757,0.015995717
52758,0.404107708
52759,0.093705513
52760,0.067082455
52761,0.13002175
52762,0.047226443
52763,0.662540866
52764,0.240817949
52765,0.01745575
52766,0.03064339
52767,0.117417063
52768,0.026678486
52769,0.006942276
52770,0.018363003
52771,0.421434894
52772,0.016533738
52773,0.01170881
52774,0.016292555
52775,0.016603258
52776,0.017946412
52777,0.008353592
52778,0.044753829
52779,0.367024126
52780,0.079792205
52781,0.037985109
52782,0.092370152
52783,0.039760286
52784,0.039647057
52785,0.029344919
52786,0.019469673
52787,0.036685723
52788,0.056826319
52789,0.019202397
52790,0.013695049
52791,0.069620351
52792,0.047407654
52793,0.100499114
52794,0.023840352
52795,0.264824005
52796,0.071595604
52797,0.019825849
52798,0.072163224
52799,0.006015741
52800,0.040024589
52801,0.050222537
52802,0.034433388
52803,0.014984593
52804,0.035893872
52805,0.121641415
52806,0.053008943
52807,0.016470603
52808,0.012865771
52809,0.059456015
52810,0.084535685
52811,0.034854019
52812,0.011152723
52813,0.024483512
52814,0.106406173
52815,0.015452596
52816,0.010581658
52817,0.009267686
52818,0.006673005
52819,0.013685368
52820,0.009888045
52821,0.457593976
52822,0.017923429
52823,0.01553015
52824,0.008515384
52825,0.008770988
52826,0.025373377
52827,0.100534281
52828,0.026829667
52829,0.021765423
52830,0.007642886
52831,0.120805964
52832,0.104095308
52833,0.078839105
52834,0.069438652
52835,0.241218848
52836,0.00823978
52837,0.16628423
52838,0.044248344
52839,0.042182278
52840,0.028332124
52841,0.009458129
52842,0.016630042
52843,0.007345693
52844,0.02296296
52845,0.027767694
52846,0.00907983
52847,0.019365185
52848,0.015931248
52849,0.025287925
52850,0.004768231
52851,0.011941048
52852,0.03048245
52853,0.027955751
52854,0.081055202
52855,0.020542943
52856,0.038644829
52857,0.012765903
52858,0.239025309
52859,0.559959282
52860,0.028552648
52861,0.481349116
52862,0.009551302
52863,0.019644919
52864,0.010332411
52865,0.020633935
52866,0.001067992
52867,0.255643954
52868,0.006506252
52869,0.004357493
52870,0.053902644
52871,0.058633175
52872,0.250618473
52873,0.023858181
52874,0.014067333
52875,0.020764628
52876,0.07195257
52877,0.004235493
52878,0.009398218
52879,0.018321033
52880,0.048202292
52881,0.059691725
52882,0.065331333
52883,0.008431265
52884,0.015686391
52885,0.01497392
52886,0.015661339
52887,0.016877209
52888,0.044757389
52889,0.025626926
52890,0.01555379
52891,0.014313598
52892,0.0262617
52893,0.292332462
52894,0.009509372
52895,0.103056078
52896,0.245927871
52897,0.00724939
52898,0.176376796
52899,0.19220655
52900,0.042150547
52901,0.088223101
52902,0.211966898
52903,0.002407213
52904,0.137041893
52905,0.004367973
52906,0.191941936
52907,0.056943976
52908,0.011296468
52909,0.054786153
52910,0.638564313
52911,0.066981361
52912,0.043821778
52913,0.017995532
52914,0.005065295
52915,0.036648677
52916,0.022710291
52917,0.015655685
52918,0.049866347
52919,0.072645
52920,0.006251406
52921,0.045013286
52922,0.00881161
52923,0.00745665
52924,0.004597648
52925,0.006373293
52926,0.063542593
52927,0.017690868
52928,0.309718904
52929,0.015031265
52930,0.05821247
52931,0.01451161
52932,0.068122183
52933,0.012871475
52934,0.021217119
52935,0.017983314
52936,0.01594365
52937,0.024994274
52938,0.009770886
52939,0.003917535
52940,0.086606787
52941,0.042468668
52942,0.018199101
52943,0.016051608
52944,0.066383201
52945,0.067346082
52946,0.004368259
52947,0.032431721
52948,0.00871464
52949,0.05503337
52950,0.015452234
52951,0.011219235
52952,0.002175152
52953,0.017019966
52954,0.152118007
52955,0.014179497
52956,0.043997794
52957,0.007984728
52958,0.017211598
52959,0.032508191
52960,0.02300877
52961,0.052295655
52962,0.016673916
52963,0.028553251
52964,0.011819256
52965,0.103922458
52966,0.013608415
52967,0.024786417
